market,symbol,name,date,open,high,low,close,volume,source,updated_at
A股,TEST010,军工主题J,2025-09-04,48.04,48.2,47.77,48.0,1622556,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-09-05,47.94,47.96,46.57,46.92,1130107,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-09-08,46.84,46.98,44.49,44.93,1556039,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-09-09,44.73,46.02,44.65,46.01,1718934,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-09-10,45.98,47.21,45.88,47.01,1020597,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-09-11,46.58,46.88,46.22,46.38,1782141,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-09-12,46.48,46.58,46.0,46.02,1786812,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-09-15,46.26,47.11,46.14,47.1,1455437,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-09-16,47.27,47.28,46.49,46.58,1700686,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-09-17,46.53,47.78,46.48,47.59,1628596,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-09-18,48.18,48.35,47.22,47.59,1757720,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-09-19,47.22,48.69,46.84,48.5,1844730,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-09-22,47.92,48.81,47.66,48.77,1848775,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-09-23,48.87,49.85,48.71,49.7,1128600,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-09-24,49.88,51.54,49.79,51.48,1617578,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-09-25,51.05,51.5,47.26,47.27,1210227,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-09-26,46.98,48.56,46.36,48.54,1020208,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-09-29,48.72,48.78,46.67,47.13,1212857,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-09-30,46.64,46.68,44.85,45.17,1083053,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-01,45.1,45.18,44.55,44.77,1500804,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-02,44.3,44.63,44.05,44.23,948432,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-03,44.23,44.25,43.96,44.14,1056688,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-06,44.56,44.73,44.18,44.29,888974,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-07,44.08,44.22,42.24,42.43,1083001,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-08,42.4,43.37,42.28,43.27,1835786,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-09,42.9,43.25,41.11,41.47,1672388,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-10,41.78,42.01,40.71,40.72,1171545,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-13,40.33,40.58,39.9,40.11,880819,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-14,40.16,40.22,40.14,40.14,1625105,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-15,39.98,40.88,39.93,40.45,826983,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-16,40.56,41.62,40.41,41.56,1956929,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-17,41.46,43.19,41.34,42.9,1442781,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-20,43.35,44.68,43.3,44.34,1858373,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-21,44.41,44.56,43.69,44.01,1653194,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-22,43.63,44.52,43.52,44.27,1864463,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-23,44.23,44.54,43.82,43.95,1939277,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-24,43.85,45.54,43.81,45.46,1464999,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-27,45.57,46.01,45.43,45.88,1871962,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-28,46.27,46.59,45.04,45.05,951831,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-29,44.89,45.13,43.64,44.02,1430551,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-30,43.62,44.02,43.47,43.61,857575,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-10-31,43.41,43.44,42.68,43.08,974632,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-03,43.61,44.59,43.34,44.41,1624166,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-04,44.65,44.86,43.7,43.97,1973116,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-05,43.75,46.26,43.67,46.08,1857848,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-06,46.18,47.12,46.03,47.05,1548327,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-07,46.94,47.02,46.38,46.47,1532735,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-10,47.02,48.47,46.85,48.37,1962457,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-11,48.86,49.28,46.42,46.72,1481872,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-12,46.41,47.8,46.32,47.55,1949804,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-13,47.67,48.11,46.62,46.76,1192361,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-14,47.08,47.47,46.83,47.36,1693742,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-17,46.81,47.62,46.58,47.2,1605698,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-18,46.96,48.16,46.72,47.88,1689075,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-19,47.86,47.91,45.78,45.84,1998848,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-20,45.94,47.84,45.67,47.74,1022652,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-21,47.54,47.91,47.25,47.74,1504759,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-24,47.35,48.3,47.33,48.1,1754434,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-25,48.52,48.87,46.98,47.03,1369199,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-26,46.87,48.76,46.8,48.73,1298163,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-27,48.62,49.38,48.44,49.02,996479,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-11-28,49.01,50.1,48.92,49.93,974841,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-12-01,49.87,50.34,48.65,48.73,1982047,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-12-02,48.67,48.89,48.35,48.57,836964,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-12-03,48.87,49.86,48.58,49.59,1799452,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-12-04,49.38,50.02,48.67,49.15,801219,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-12-05,49.48,49.48,48.92,49.23,837473,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-12-08,49.22,50.16,48.96,50.13,1503794,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-12-09,49.88,52.73,49.75,52.55,1833961,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-12-10,52.58,54.44,52.56,54.32,953387,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-12-11,54.29,54.46,51.3,51.63,1048856,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-12-12,51.96,54.31,51.73,53.84,1616129,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-12-15,53.92,54.48,53.73,54.34,1527352,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-12-16,54.32,54.79,54.05,54.77,1196012,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-12-17,54.8,54.81,53.92,54.18,1139775,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-12-18,53.8,54.56,53.55,54.53,1916369,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST010,军工主题J,2025-12-19,54.73,54.79,54.28,54.36,1569371,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-02,141.87,145.12,141.2,145.12,1767376,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-03,146.23,147.14,139.4,139.7,1896895,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-06,139.38,139.51,135.23,135.88,833773,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-07,135.58,142.43,135.32,142.01,1156765,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-08,142.24,146.96,141.88,146.93,876245,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-09,147.44,147.83,143.7,144.86,884432,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-10,143.78,144.25,143.31,144.07,1059214,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-13,142.61,150.05,142.55,149.52,1394201,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-14,149.06,149.28,142.74,143.12,929000,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-15,141.62,146.71,141.45,146.2,1398630,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-16,147.02,148.87,146.63,148.7,1609700,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-17,149.85,150.27,143.63,144.3,913858,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-20,145.44,145.64,142.88,143.19,1042848,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-21,141.97,142.88,136.75,136.84,1075165,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-22,136.69,137.42,136.16,136.98,1121837,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-23,137.04,140.5,136.74,139.64,1873983,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-24,139.71,139.81,139.64,139.75,1520549,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-27,140.02,143.88,139.55,142.97,1593498,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-28,143.39,143.94,138.93,138.93,1308398,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-29,138.19,143.12,137.68,142.29,1137471,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-30,143.42,144.75,142.96,143.97,1256966,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-01-31,144.19,148.45,144.04,147.79,936728,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-03,146.76,150.7,146.07,150.69,1472144,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-04,149.92,151.39,149.16,151.05,1235917,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-05,150.83,151.1,149.15,149.6,1960277,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-06,149.08,153.72,148.29,152.91,1848827,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-07,152.97,156.78,152.65,156.36,1154879,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-10,157.75,161.63,157.33,160.2,1691133,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-11,159.38,160.41,158.36,159.55,1525358,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-12,159.7,159.78,156.14,156.87,1709120,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-13,157.33,157.53,156.59,156.81,1736597,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-14,158.28,160.39,157.56,160.39,1423420,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-17,160.35,161.26,154.27,156.03,1507191,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-18,156.62,157.47,155.35,156.81,1650930,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-19,157.39,157.74,156.39,156.76,1581469,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-20,158.69,158.73,157.19,157.94,1182402,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-21,156.13,157.05,155.62,156.56,1409225,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-24,157.0,157.59,152.69,153.21,1830016,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-25,154.02,155.73,153.7,154.75,1764627,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-26,153.82,156.17,153.3,155.99,1844369,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-27,154.22,158.44,153.59,157.56,1239187,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-02-28,159.53,159.94,153.37,154.01,1757074,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-03,154.72,156.55,154.12,155.76,1768280,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-04,155.16,156.71,155.01,156.14,1388354,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-05,155.15,155.47,153.61,154.16,1290044,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-06,155.54,155.89,145.85,147.48,1227607,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-07,147.39,147.43,140.86,141.64,894702,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-10,142.43,144.35,142.36,143.98,957511,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-11,144.46,144.56,142.84,143.51,1902762,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-12,144.01,149.03,143.46,148.73,1073789,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-13,148.24,148.9,147.34,148.81,1410176,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-14,148.69,151.45,148.5,150.98,1896929,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-17,150.35,154.65,149.94,153.39,1000600,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-18,152.56,154.77,152.04,152.91,1959449,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-19,151.69,155.03,150.69,154.79,1786753,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-20,153.41,156.4,153.02,155.83,1341761,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-21,155.53,163.62,155.47,162.05,1529374,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-24,159.02,159.06,156.01,156.03,986176,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-25,156.3,156.68,155.68,156.11,1890512,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-26,155.3,157.97,155.24,157.75,1808686,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-27,157.34,159.07,156.88,158.64,1635664,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-28,159.05,160.25,156.65,156.92,1688094,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-03-31,158.52,159.46,158.0,159.45,1943190,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-01,160.14,160.27,157.37,157.59,823975,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-02,158.38,161.13,158.31,161.0,1800372,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-03,160.29,161.61,160.25,161.04,1933759,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-04,161.33,164.47,161.16,163.97,1833131,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-07,162.9,162.98,162.4,162.42,1285361,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-08,161.79,163.61,161.1,162.69,1402336,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-09,162.38,163.09,156.42,156.48,1925550,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-10,156.13,156.13,149.54,149.83,1959718,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-11,149.86,152.58,149.57,151.31,1963974,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-14,150.25,150.42,142.32,142.65,1836423,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-15,143.03,143.54,141.43,142.46,1757767,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-16,143.24,143.54,141.98,142.5,1370127,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-17,143.65,144.14,143.36,143.88,1898093,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-18,142.77,144.3,142.18,143.88,1717465,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-21,142.77,142.88,139.3,139.62,1931165,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-22,138.87,139.55,137.47,139.24,1795360,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-23,139.12,139.84,138.91,139.56,972862,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-24,139.29,140.16,138.75,139.75,1495759,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-25,138.11,146.61,137.84,146.17,1372101,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-28,146.33,146.61,145.52,145.68,1125723,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-29,145.97,146.45,143.57,144.47,1395876,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-04-30,143.81,143.81,135.62,136.09,915076,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-01,134.9,139.16,134.09,138.39,1198576,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-02,137.78,138.24,136.95,138.03,1080266,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-05,139.24,141.02,139.23,140.56,1810836,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-06,140.62,142.37,140.02,142.12,1571011,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-07,141.67,142.78,140.86,141.75,1931012,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-08,140.43,140.96,140.11,140.28,1421988,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-09,141.97,142.31,138.87,138.98,1435794,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-12,139.01,140.03,137.25,139.19,1927362,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-13,139.83,140.05,136.51,136.52,1896727,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-14,134.93,135.19,131.98,132.02,1239649,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-15,133.63,133.67,130.21,131.03,1607505,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-16,131.23,131.58,130.5,130.62,1898117,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-19,130.16,130.36,128.95,129.22,1937685,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-20,129.66,130.88,129.39,130.18,1364291,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-21,129.04,129.91,128.57,129.61,999359,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-22,129.16,131.82,128.82,131.35,1922012,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-23,132.39,135.92,132.08,135.89,1756999,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-26,136.36,136.88,136.34,136.39,1340604,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-27,136.89,139.44,136.83,139.13,1561829,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-28,139.73,140.27,137.25,137.28,1967061,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-29,136.17,138.71,135.51,137.35,1677977,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-05-30,136.26,139.32,135.97,139.26,1252247,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-06-02,140.23,140.34,139.75,139.98,1657347,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-06-03,140.53,141.08,140.08,141.04,1637896,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-06-04,141.27,142.37,141.23,142.24,1623277,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-06-05,142.27,142.49,141.68,141.84,1750617,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-06-06,141.47,142.86,140.56,142.35,1722102,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-06-09,142.43,142.54,141.98,142.28,866963,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-06-10,140.28,142.71,140.2,142.38,1351813,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-06-11,143.8,145.07,140.33,140.35,1585563,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
A股,TEST011,互联网K,2025-06-12,140.67,146.56,140.52,145.09,1115541,内置样例数据（确定性生成器 generate_sample_data.py）,2026-07-29
